sku_id,category,total_orders,avg_order_qty,reorder_point,procurement_efficiency_pct
SKU-01669,Toys,2,153.5,94,50.0
SKU-08329,Sports,2,454.5,207,50.0
SKU-01902,Sports,2,350.0,273,50.0
SKU-08771,Home & Garden,2,392.5,455,50.0
SKU-08938,Automotive,2,354.5,440,50.0
SKU-01929,Health & Beauty,2,441.0,334,50.0
SKU-09164,Apparel,2,469.0,406,50.0
SKU-01119,Sports,2,152.0,152,50.0
SKU-03067,Electronics,4,469.25,352,50.0
SKU-08765,Toys,2,271.0,426,50.0
SKU-03520,Food & Beverage,2,351.5,390,50.0
SKU-00407,Automotive,2,421.0,331,50.0
SKU-03564,Health & Beauty,2,516.5,215,50.0
SKU-04147,Sports,2,508.5,391,50.0
SKU-04311,Sports,2,345.5,100,50.0
SKU-02224,Sports,2,257.0,360,50.0
SKU-02226,Sports,2,597.0,288,50.0
SKU-04334,Electronics,2,382.0,329,50.0
SKU-00621,Home & Garden,4,155.0,124,50.0
SKU-00185,Electronics,2,560.5,347,50.0
SKU-04473,Electronics,2,508.0,368,50.0
SKU-04498,Home & Garden,2,504.5,442,50.0
SKU-04711,Food & Beverage,2,452.5,201,50.0
SKU-02355,Automotive,2,347.0,352,50.0
SKU-00913,Sports,2,111.0,113,50.0
SKU-05434,Sports,2,455.0,321,50.0
SKU-05713,Food & Beverage,2,349.0,115,50.0
SKU-05779,Health & Beauty,2,440.0,161,50.0
SKU-01143,Health & Beauty,2,395.0,157,50.0
SKU-02495,Sports,2,389.0,439,50.0
SKU-06159,Toys,2,264.0,186,50.0
SKU-06396,Electronics,2,463.5,293,50.0
SKU-07278,Health & Beauty,2,386.0,431,50.0
SKU-07448,Health & Beauty,2,525.5,117,50.0
SKU-07491,Home & Garden,2,378.0,351,50.0
SKU-01542,Toys,2,214.0,170,50.0
SKU-08200,Toys,2,525.5,407,50.0
SKU-08279,Automotive,2,292.0,322,50.0
SKU-08370,Electronics,2,451.5,422,50.0
SKU-09668,Toys,2,488.0,431,50.0
SKU-08792,Health & Beauty,2,441.5,474,50.0
SKU-08863,Toys,2,543.5,406,50.0
SKU-01725,Apparel,2,483.5,477,50.0
SKU-08953,Toys,2,94.5,136,50.0
SKU-02789,Apparel,2,243.0,100,50.0
SKU-02792,Electronics,2,546.5,287,50.0
SKU-01894,Food & Beverage,2,437.0,279,50.0
SKU-01942,Health & Beauty,4,477.0,421,50.0
SKU-04431,Food & Beverage,2,494.0,100,50.0
SKU-04387,Toys,3,389.3333333333333,372,66.7
SKU-02386,Automotive,3,501.0,335,66.7
SKU-07284,Sports,3,534.3333333333334,435,66.7
SKU-08299,Food & Beverage,3,570.3333333333334,396,66.7
SKU-01716,Health & Beauty,3,378.6666666666667,293,66.7
SKU-09540,Electronics,3,503.0,378,66.7
SKU-09716,Electronics,3,512.3333333333334,328,66.7
SKU-00261,Electronics,3,541.0,377,66.7
SKU-02543,Electronics,3,701.0,453,66.7
SKU-08360,Electronics,3,225.0,178,66.7
SKU-08438,Automotive,3,300.6666666666667,273,66.7
SKU-08458,Home & Garden,3,313.6666666666667,75,66.7
SKU-00092,Home & Garden,3,526.3333333333334,358,66.7
SKU-00307,Home & Garden,3,296.6666666666667,222,66.7
SKU-00990,Health & Beauty,3,536.6666666666666,352,66.7
SKU-03057,Toys,3,626.6666666666666,354,66.7
SKU-03885,Automotive,3,583.6666666666666,487,66.7
SKU-04016,Automotive,3,506.3333333333333,440,66.7
SKU-05055,Electronics,3,516.3333333333334,130,66.7
SKU-05645,Food & Beverage,3,333.3333333333333,90,66.7
SKU-08297,Health & Beauty,3,360.6666666666667,303,66.7
SKU-09960,Apparel,3,393.0,128,66.7
SKU-07239,Automotive,3,517.0,416,66.7
SKU-05074,Toys,3,631.6666666666666,71,66.7
SKU-06903,Apparel,3,609.0,320,66.7
SKU-05186,Automotive,3,721.0,368,66.7
SKU-00497,Food & Beverage,3,375.6666666666667,332,66.7
SKU-04567,Apparel,3,637.0,485,66.7
SKU-06000,Automotive,3,640.3333333333334,482,66.7
SKU-03582,Sports,3,674.3333333333334,469,66.7
SKU-06566,Electronics,3,498.6666666666667,492,66.7
SKU-08533,Home & Garden,3,559.3333333333334,337,66.7
SKU-07717,Health & Beauty,3,603.6666666666666,307,66.7
SKU-09523,Apparel,3,299.6666666666667,265,66.7
SKU-00638,Toys,3,402.0,385,66.7
SKU-08275,Health & Beauty,3,621.0,378,66.7
SKU-08308,Home & Garden,3,597.0,391,66.7
SKU-09010,Food & Beverage,3,577.0,493,66.7
SKU-05850,Health & Beauty,3,695.0,407,66.7
SKU-05693,Apparel,3,316.0,257,66.7
SKU-07156,Sports,3,591.6666666666666,336,66.7
SKU-01658,Food & Beverage,3,590.6666666666666,306,66.7
SKU-03080,Toys,3,682.6666666666666,415,66.7
SKU-06189,Apparel,3,339.3333333333333,145,66.7
SKU-06552,Automotive,3,517.6666666666666,445,66.7
SKU-06926,Toys,3,429.0,414,66.7
SKU-08160,Apparel,3,641.6666666666666,453,66.7
SKU-09506,Sports,3,380.6666666666667,328,66.7
SKU-00632,Home & Garden,4,422.0,152,75.0
SKU-01186,Home & Garden,4,621.5,485,75.0
SKU-00519,Health & Beauty,4,405.25,311,75.0
SKU-05326,Home & Garden,4,436.25,216,75.0
SKU-04241,Home & Garden,4,361.75,101,75.0
SKU-03879,Automotive,4,519.0,110,75.0
SKU-04870,Automotive,4,429.75,218,75.0
SKU-00010,Apparel,1,557.0,72,100.0
SKU-00295,Apparel,1,720.0,109,100.0
SKU-02920,Automotive,1,340.0,86,100.0
SKU-02944,Food & Beverage,1,424.0,91,100.0
SKU-02013,Automotive,1,306.0,86,100.0
SKU-02989,Food & Beverage,1,847.0,72,100.0
SKU-02015,Automotive,1,825.0,94,100.0
SKU-03078,Toys,1,478.0,124,100.0
SKU-03113,Apparel,1,487.0,355,100.0
SKU-03127,Apparel,1,893.0,291,100.0
SKU-00332,Electronics,1,879.0,54,100.0
SKU-00342,Home & Garden,1,939.0,99,100.0
SKU-03164,Sports,1,685.0,448,100.0
SKU-00058,Electronics,1,244.0,177,100.0
SKU-03258,Automotive,1,877.0,424,100.0
SKU-00354,Health & Beauty,1,441.0,386,100.0
SKU-03276,Automotive,1,719.0,276,100.0
SKU-03293,Electronics,2,643.0,138,100.0
SKU-00466,Toys,2,176.5,122,100.0
SKU-03348,Food & Beverage,1,296.0,107,100.0
SKU-00470,Home & Garden,1,887.0,437,100.0
SKU-03426,Apparel,1,944.0,338,100.0
SKU-03434,Toys,1,494.0,440,100.0
SKU-03435,Health & Beauty,1,893.0,346,100.0
SKU-03441,Food & Beverage,1,392.0,220,100.0
SKU-03486,Sports,1,509.0,335,100.0
SKU-03494,Automotive,1,688.0,427,100.0
SKU-00495,Sports,1,676.0,446,100.0
SKU-02081,Electronics,2,664.0,330,100.0
SKU-03551,Electronics,1,901.0,305,100.0
SKU-03607,Automotive,1,913.0,486,100.0
SKU-00543,Food & Beverage,1,513.0,253,100.0
SKU-03620,Sports,2,449.5,53,100.0
SKU-02108,Food & Beverage,1,899.0,271,100.0
SKU-03714,Automotive,1,509.0,88,100.0
SKU-03726,Health & Beauty,1,999.0,136,100.0
SKU-03727,Automotive,1,957.0,178,100.0
SKU-03732,Home & Garden,1,829.0,405,100.0
SKU-00565,Home & Garden,1,739.0,248,100.0
SKU-00581,Automotive,2,620.5,239,100.0
SKU-02144,Sports,1,673.0,420,100.0
SKU-03793,Toys,1,459.0,240,100.0
SKU-00617,Electronics,1,869.0,78,100.0
SKU-00618,Health & Beauty,1,622.0,308,100.0
SKU-03854,Toys,1,640.0,445,100.0
SKU-00630,Toys,1,708.0,241,100.0
SKU-02888,Automotive,1,725.0,275,100.0
SKU-03865,Home & Garden,1,464.0,456,100.0
SKU-03880,Food & Beverage,1,962.0,441,100.0
SKU-03958,Sports,1,338.0,243,100.0
SKU-03962,Home & Garden,1,402.0,392,100.0
SKU-03996,Health & Beauty,1,349.0,197,100.0
SKU-00707,Home & Garden,1,141.0,116,100.0
SKU-04041,Home & Garden,1,341.0,83,100.0
SKU-02210,Electronics,1,517.0,483,100.0
SKU-00719,Health & Beauty,1,784.0,433,100.0
SKU-04108,Automotive,1,306.0,178,100.0
SKU-04184,Food & Beverage,1,519.0,411,100.0
SKU-04207,Home & Garden,1,968.0,122,100.0
SKU-04212,Health & Beauty,1,994.0,96,100.0
SKU-00754,Apparel,1,494.0,469,100.0
SKU-04250,Sports,1,430.0,70,100.0
SKU-04285,Food & Beverage,2,914.0,383,100.0
SKU-04305,Sports,1,429.0,132,100.0
SKU-04306,Home & Garden,1,625.0,104,100.0
SKU-04335,Home & Garden,1,311.0,270,100.0
SKU-04345,Toys,2,773.0,419,100.0
SKU-04363,Toys,1,488.0,435,100.0
SKU-04369,Automotive,1,450.0,186,100.0
SKU-02756,Toys,2,743.0,356,100.0
SKU-02216,Apparel,1,771.0,415,100.0
SKU-04525,Apparel,1,275.0,245,100.0
SKU-00769,Home & Garden,2,576.5,262,100.0
SKU-04532,Automotive,1,168.0,136,100.0
SKU-02229,Electronics,1,763.0,444,100.0
SKU-00779,Health & Beauty,1,702.0,360,100.0
SKU-04566,Automotive,2,836.5,426,100.0
SKU-04569,Health & Beauty,1,588.0,373,100.0
SKU-04573,Electronics,1,686.0,115,100.0
SKU-00793,Sports,1,689.0,171,100.0
SKU-00814,Home & Garden,1,839.0,263,100.0
SKU-04578,Food & Beverage,1,961.0,278,100.0
SKU-04582,Health & Beauty,1,830.0,162,100.0
SKU-00818,Food & Beverage,1,565.0,74,100.0
SKU-04660,Automotive,1,329.0,94,100.0
SKU-04675,Apparel,2,828.5,324,100.0
SKU-04689,Toys,1,462.0,83,100.0
SKU-04692,Sports,1,821.0,369,100.0
SKU-04698,Sports,1,701.0,388,100.0
SKU-04710,Automotive,1,385.0,199,100.0
SKU-04720,Apparel,1,796.0,401,100.0
SKU-00819,Home & Garden,1,579.0,372,100.0
SKU-04762,Food & Beverage,1,902.0,70,100.0
SKU-04772,Health & Beauty,1,982.0,489,100.0
SKU-04793,Home & Garden,1,810.0,143,100.0
SKU-04794,Food & Beverage,2,905.0,377,100.0
SKU-04831,Food & Beverage,1,772.0,196,100.0
SKU-04834,Apparel,2,580.0,62,100.0
SKU-02318,Electronics,1,481.0,399,100.0
SKU-00914,Apparel,1,493.0,361,100.0
SKU-00062,Toys,2,598.0,130,100.0
SKU-04933,Sports,1,884.0,225,100.0
SKU-04934,Health & Beauty,1,671.0,281,100.0
SKU-04938,Sports,1,511.0,478,100.0
SKU-02350,Health & Beauty,1,872.0,262,100.0
SKU-04953,Sports,1,327.0,263,100.0
SKU-00172,Sports,1,526.0,95,100.0
SKU-05005,Home & Garden,1,768.0,436,100.0
SKU-00929,Automotive,1,652.0,229,100.0
SKU-05031,Toys,1,427.0,363,100.0
SKU-00979,Health & Beauty,2,875.5,384,100.0
SKU-05161,Automotive,2,465.0,169,100.0
SKU-02365,Home & Garden,2,574.0,177,100.0
SKU-02369,Sports,2,500.0,286,100.0
SKU-02813,Electronics,1,647.0,249,100.0
SKU-00997,Electronics,2,252.0,124,100.0
SKU-05373,Home & Garden,1,791.0,89,100.0
SKU-05379,Toys,3,709.3333333333334,67,100.0
SKU-05384,Home & Garden,3,697.3333333333334,157,100.0
SKU-05386,Sports,1,621.0,317,100.0
SKU-05388,Electronics,1,702.0,460,100.0
SKU-02433,Apparel,1,860.0,207,100.0
SKU-05447,Health & Beauty,1,389.0,161,100.0
SKU-05468,Health & Beauty,1,418.0,309,100.0
SKU-05471,Sports,1,460.0,159,100.0
SKU-05511,Health & Beauty,1,723.0,386,100.0
SKU-05534,Apparel,1,936.0,86,100.0
SKU-00999,Health & Beauty,1,956.0,198,100.0
SKU-05550,Automotive,1,770.0,305,100.0
SKU-05597,Apparel,2,731.0,143,100.0
SKU-05612,Apparel,1,522.0,123,100.0
SKU-05621,Toys,1,209.0,59,100.0
SKU-05639,Sports,1,700.0,372,100.0
SKU-05643,Apparel,1,538.0,494,100.0
SKU-02445,Home & Garden,1,892.0,300,100.0
SKU-05689,Food & Beverage,1,994.0,383,100.0
SKU-01019,Health & Beauty,1,855.0,217,100.0
SKU-01022,Electronics,1,853.0,333,100.0
SKU-05743,Toys,1,833.0,94,100.0
SKU-05758,Health & Beauty,1,589.0,382,100.0
SKU-01031,Toys,1,577.0,84,100.0
SKU-01038,Toys,1,513.0,130,100.0
SKU-05867,Toys,1,849.0,380,100.0
SKU-05874,Automotive,1,226.0,161,100.0
SKU-02466,Food & Beverage,1,975.0,347,100.0
SKU-02472,Apparel,1,367.0,229,100.0
SKU-05966,Sports,1,436.0,336,100.0
SKU-05970,Electronics,1,614.0,288,100.0
SKU-05980,Health & Beauty,1,337.0,52,100.0
SKU-01039,Electronics,1,887.0,99,100.0
SKU-06013,Food & Beverage,1,562.0,278,100.0
SKU-06035,Automotive,1,334.0,276,100.0
SKU-06076,Health & Beauty,2,817.5,404,100.0
SKU-06087,Automotive,1,743.0,227,100.0
SKU-06124,Home & Garden,1,448.0,307,100.0
SKU-01049,Sports,1,949.0,430,100.0
SKU-06183,Electronics,1,140.0,103,100.0
SKU-01052,Electronics,2,414.5,68,100.0
SKU-06190,Health & Beauty,1,261.0,70,100.0
SKU-06200,Apparel,1,760.0,273,100.0
SKU-06214,Food & Beverage,3,657.6666666666666,65,100.0
SKU-06233,Health & Beauty,1,955.0,92,100.0
SKU-06254,Health & Beauty,1,873.0,476,100.0
SKU-01060,Home & Garden,2,549.0,133,100.0
SKU-06298,Food & Beverage,1,660.0,489,100.0
SKU-00193,Electronics,1,465.0,441,100.0
SKU-01078,Electronics,1,353.0,268,100.0
SKU-01098,Automotive,2,646.5,430,100.0
SKU-06353,Sports,2,711.5,347,100.0
SKU-06379,Electronics,1,515.0,167,100.0
SKU-06412,Home & Garden,1,370.0,154,100.0
SKU-06437,Apparel,1,378.0,234,100.0
SKU-06438,Sports,1,629.0,113,100.0
SKU-06475,Home & Garden,3,473.0,347,100.0
SKU-01132,Apparel,1,514.0,196,100.0
SKU-02909,Home & Garden,1,788.0,84,100.0
SKU-06511,Health & Beauty,1,369.0,202,100.0
SKU-06583,Automotive,1,844.0,333,100.0
SKU-06596,Apparel,1,701.0,474,100.0
SKU-06650,Health & Beauty,1,862.0,463,100.0
SKU-01187,Health & Beauty,3,790.6666666666666,143,100.0
SKU-01230,Food & Beverage,1,895.0,107,100.0
SKU-06688,Home & Garden,1,532.0,115,100.0
SKU-02533,Health & Beauty,1,660.0,466,100.0
SKU-06691,Sports,1,495.0,419,100.0
SKU-06711,Electronics,1,587.0,431,100.0
SKU-01235,Apparel,1,511.0,239,100.0
SKU-06763,Home & Garden,1,949.0,426,100.0
SKU-06805,Home & Garden,1,382.0,136,100.0
SKU-01236,Home & Garden,2,496.0,299,100.0
SKU-06850,Health & Beauty,1,520.0,437,100.0
SKU-06871,Food & Beverage,1,472.0,303,100.0
SKU-06890,Apparel,1,788.0,206,100.0
SKU-06910,Food & Beverage,1,589.0,257,100.0
SKU-01240,Food & Beverage,1,195.0,128,100.0
SKU-07002,Health & Beauty,1,378.0,369,100.0
SKU-07027,Electronics,1,370.0,52,100.0
SKU-07057,Health & Beauty,1,337.0,135,100.0
SKU-07096,Toys,1,703.0,126,100.0
SKU-07098,Food & Beverage,1,475.0,136,100.0
SKU-07113,Health & Beauty,1,580.0,467,100.0
SKU-07133,Health & Beauty,1,796.0,264,100.0
SKU-01267,Toys,1,556.0,212,100.0
SKU-07139,Toys,1,951.0,235,100.0
SKU-07176,Health & Beauty,1,507.0,489,100.0
SKU-07178,Health & Beauty,1,942.0,384,100.0
SKU-07184,Automotive,2,349.0,164,100.0
SKU-01276,Health & Beauty,1,420.0,353,100.0
SKU-01300,Apparel,1,325.0,162,100.0
SKU-07247,Apparel,1,300.0,198,100.0
SKU-01305,Apparel,1,893.0,368,100.0
SKU-02820,Automotive,1,998.0,338,100.0
SKU-02541,Sports,1,614.0,105,100.0
SKU-07466,Toys,1,470.0,456,100.0
SKU-07477,Health & Beauty,1,637.0,96,100.0
SKU-07484,Food & Beverage,1,469.0,220,100.0
SKU-07524,Sports,1,986.0,482,100.0
SKU-01307,Health & Beauty,1,701.0,183,100.0
SKU-01321,Health & Beauty,1,636.0,297,100.0
SKU-07568,Food & Beverage,1,685.0,417,100.0
SKU-07589,Home & Garden,1,488.0,190,100.0
SKU-07592,Food & Beverage,1,452.0,200,100.0
SKU-07603,Sports,1,484.0,329,100.0
SKU-07615,Toys,1,662.0,321,100.0
SKU-07618,Toys,1,829.0,472,100.0
SKU-01323,Sports,1,450.0,105,100.0
SKU-01382,Home & Garden,1,593.0,213,100.0
SKU-02545,Automotive,2,869.5,143,100.0
SKU-07695,Electronics,1,198.0,176,100.0
SKU-07720,Home & Garden,1,716.0,389,100.0
SKU-07729,Electronics,1,652.0,387,100.0
SKU-07734,Automotive,2,700.5,479,100.0
SKU-07754,Health & Beauty,1,611.0,197,100.0
SKU-07791,Food & Beverage,1,548.0,199,100.0
SKU-07792,Automotive,1,989.0,400,100.0
SKU-02566,Health & Beauty,1,903.0,475,100.0
SKU-01393,Health & Beauty,1,482.0,128,100.0
SKU-02615,Automotive,1,399.0,222,100.0
SKU-07821,Food & Beverage,2,820.0,432,100.0
SKU-01461,Sports,1,930.0,340,100.0
SKU-07836,Health & Beauty,1,975.0,214,100.0
SKU-07875,Home & Garden,1,480.0,468,100.0
SKU-01504,Food & Beverage,1,599.0,153,100.0
SKU-07942,Automotive,1,971.0,194,100.0
SKU-02628,Automotive,1,839.0,190,100.0
SKU-07976,Automotive,1,388.0,154,100.0
SKU-08008,Sports,1,708.0,269,100.0
SKU-08056,Toys,1,926.0,415,100.0
SKU-08058,Food & Beverage,1,417.0,129,100.0
SKU-08063,Sports,1,996.0,163,100.0
SKU-08104,Health & Beauty,1,473.0,265,100.0
SKU-08110,Toys,1,752.0,452,100.0
SKU-08154,Home & Garden,2,503.0,260,100.0
SKU-08158,Health & Beauty,1,835.0,331,100.0
SKU-08181,Electronics,1,992.0,257,100.0
SKU-08184,Health & Beauty,1,317.0,306,100.0
SKU-02631,Food & Beverage,1,458.0,258,100.0
SKU-08233,Health & Beauty,2,817.5,106,100.0
SKU-08256,Automotive,1,485.0,246,100.0
SKU-08259,Health & Beauty,1,889.0,450,100.0
SKU-01511,Toys,1,755.0,100,100.0
SKU-02823,Sports,1,456.0,139,100.0
SKU-08345,Health & Beauty,1,636.0,211,100.0
SKU-08367,Sports,1,634.0,398,100.0
SKU-08371,Food & Beverage,1,245.0,200,100.0
SKU-08399,Sports,3,705.6666666666666,106,100.0
SKU-08479,Electronics,1,114.0,62,100.0
SKU-02641,Toys,3,413.6666666666667,80,100.0
SKU-08500,Electronics,1,923.0,107,100.0
SKU-08547,Apparel,1,97.0,96,100.0
SKU-01547,Health & Beauty,1,804.0,156,100.0
SKU-01567,Sports,1,629.0,199,100.0
SKU-01575,Health & Beauty,1,837.0,110,100.0
SKU-08577,Sports,1,784.0,322,100.0
SKU-02655,Toys,1,625.0,484,100.0
SKU-08583,Food & Beverage,1,752.0,465,100.0
SKU-08598,Toys,2,470.5,77,100.0
SKU-01621,Sports,1,264.0,82,100.0
SKU-01645,Electronics,1,483.0,284,100.0
SKU-01659,Electronics,1,980.0,311,100.0
SKU-08682,Home & Garden,1,639.0,370,100.0
SKU-02687,Toys,1,720.0,467,100.0
SKU-01664,Food & Beverage,1,376.0,210,100.0
SKU-08743,Toys,2,763.0,255,100.0
SKU-08759,Home & Garden,1,933.0,129,100.0
SKU-01678,Food & Beverage,1,779.0,265,100.0
SKU-08796,Apparel,1,508.0,154,100.0
SKU-08808,Toys,1,951.0,497,100.0
SKU-08814,Electronics,1,720.0,388,100.0
SKU-02708,Apparel,1,843.0,123,100.0
SKU-08821,Apparel,1,366.0,200,100.0
SKU-02833,Sports,1,533.0,153,100.0
SKU-01988,Home & Garden,1,558.0,257,100.0
SKU-08873,Electronics,1,812.0,358,100.0
SKU-02723,Home & Garden,2,621.0,280,100.0
SKU-08887,Electronics,1,323.0,245,100.0
SKU-08936,Toys,1,745.0,404,100.0
SKU-01831,Apparel,1,517.0,244,100.0
SKU-08968,Home & Garden,2,554.0,164,100.0
SKU-08971,Food & Beverage,1,464.0,217,100.0
SKU-01845,Automotive,1,969.0,294,100.0
SKU-09081,Apparel,1,755.0,327,100.0
SKU-09128,Toys,1,705.0,170,100.0
SKU-09134,Food & Beverage,1,787.0,310,100.0
SKU-09175,Electronics,1,836.0,160,100.0
SKU-09210,Home & Garden,1,746.0,491,100.0
SKU-01864,Automotive,1,176.0,52,100.0
SKU-09219,Toys,1,504.0,429,100.0
SKU-01896,Toys,1,711.0,343,100.0
SKU-09252,Automotive,2,907.5,269,100.0
SKU-09311,Electronics,1,435.0,421,100.0
SKU-09322,Food & Beverage,1,935.0,166,100.0
SKU-09363,Food & Beverage,1,273.0,262,100.0
SKU-09390,Toys,1,545.0,385,100.0
SKU-09391,Sports,1,302.0,76,100.0
SKU-09399,Health & Beauty,1,368.0,316,100.0
SKU-09409,Sports,1,490.0,296,100.0
SKU-09447,Sports,1,801.0,222,100.0
SKU-09463,Automotive,1,428.0,206,100.0
SKU-02839,Sports,1,937.0,191,100.0
SKU-09570,Automotive,1,853.0,70,100.0
SKU-09584,Automotive,2,425.0,186,100.0
SKU-09587,Toys,1,839.0,110,100.0
SKU-09605,Food & Beverage,1,738.0,214,100.0
SKU-01925,Apparel,2,598.5,152,100.0
SKU-09630,Home & Garden,2,657.5,245,100.0
SKU-02743,Toys,1,808.0,242,100.0
SKU-09673,Apparel,2,699.5,353,100.0
SKU-01927,Sports,1,991.0,368,100.0
SKU-02847,Apparel,1,611.0,136,100.0
SKU-09725,Toys,1,461.0,323,100.0
SKU-09745,Apparel,1,452.0,377,100.0
SKU-09762,Health & Beauty,1,489.0,306,100.0
SKU-09780,Apparel,1,915.0,333,100.0
SKU-09789,Automotive,2,822.0,271,100.0
SKU-09842,Food & Beverage,1,660.0,220,100.0
SKU-09869,Sports,1,643.0,147,100.0
SKU-09952,Home & Garden,1,524.0,452,100.0
SKU-09975,Food & Beverage,2,642.0,363,100.0
SKU-09988,Automotive,1,214.0,148,100.0
SKU-00026,Automotive,1,762.0,170,100.0
SKU-02193,Apparel,1,739.0,188,100.0
SKU-02232,Sports,1,929.0,147,100.0
SKU-02253,Food & Beverage,1,971.0,492,100.0
SKU-02257,Toys,2,765.5,52,100.0
SKU-02271,Sports,1,914.0,207,100.0
SKU-02277,Health & Beauty,1,840.0,383,100.0
SKU-02291,Automotive,1,264.0,227,100.0
SKU-02329,Toys,1,779.0,130,100.0
SKU-02334,Sports,1,187.0,159,100.0
SKU-02380,Home & Garden,1,646.0,140,100.0
SKU-02399,Food & Beverage,1,306.0,146,100.0
SKU-02422,Food & Beverage,1,860.0,415,100.0
SKU-02446,Sports,2,772.0,423,100.0
SKU-02447,Sports,3,784.6666666666666,103,100.0
SKU-02508,Automotive,2,335.0,117,100.0
SKU-02511,Home & Garden,1,519.0,126,100.0
SKU-02513,Automotive,1,506.0,393,100.0
SKU-02520,Sports,2,656.0,408,100.0
SKU-02535,Automotive,2,344.5,84,100.0
SKU-02539,Health & Beauty,1,545.0,115,100.0
SKU-01655,Apparel,2,310.0,59,100.0
SKU-02549,Automotive,1,987.0,195,100.0
SKU-02580,Apparel,1,376.0,149,100.0
SKU-02608,Electronics,1,482.0,330,100.0
SKU-02630,Toys,1,545.0,282,100.0
SKU-02637,Food & Beverage,2,450.5,206,100.0
SKU-02673,Apparel,1,771.0,137,100.0
SKU-02690,Health & Beauty,1,604.0,343,100.0
SKU-02700,Apparel,1,985.0,137,100.0
SKU-02707,Sports,1,177.0,71,100.0
SKU-02814,Health & Beauty,1,455.0,384,100.0
SKU-02819,Toys,1,704.0,69,100.0
SKU-02872,Automotive,1,368.0,218,100.0
SKU-02988,Food & Beverage,1,682.0,79,100.0
SKU-03003,Automotive,1,965.0,460,100.0
SKU-03059,Food & Beverage,1,345.0,283,100.0
SKU-03068,Sports,1,653.0,429,100.0
SKU-03114,Health & Beauty,2,900.5,240,100.0
SKU-03118,Apparel,1,851.0,376,100.0
SKU-03126,Home & Garden,2,581.5,270,100.0
SKU-00220,Toys,3,649.6666666666666,133,100.0
SKU-03138,Apparel,3,548.6666666666666,94,100.0
SKU-03143,Toys,1,794.0,349,100.0
SKU-03168,Electronics,2,707.0,355,100.0
SKU-03179,Toys,1,386.0,263,100.0
SKU-03181,Electronics,3,596.0,386,100.0
SKU-03192,Health & Beauty,1,664.0,329,100.0
SKU-03197,Health & Beauty,2,678.5,341,100.0
SKU-03211,Electronics,1,645.0,57,100.0
SKU-03214,Home & Garden,1,952.0,220,100.0
SKU-03252,Toys,1,923.0,232,100.0
SKU-03285,Sports,1,389.0,67,100.0
SKU-03335,Toys,2,769.5,125,100.0
SKU-03339,Apparel,1,717.0,122,100.0
SKU-03342,Automotive,2,508.0,143,100.0
SKU-03387,Electronics,2,716.0,336,100.0
SKU-03404,Home & Garden,1,628.0,293,100.0
SKU-03421,Food & Beverage,1,634.0,194,100.0
SKU-03472,Toys,1,915.0,382,100.0
SKU-03514,Health & Beauty,1,349.0,310,100.0
SKU-00236,Home & Garden,1,592.0,100,100.0
SKU-00238,Automotive,1,941.0,302,100.0
SKU-03605,Apparel,1,210.0,107,100.0
SKU-03743,Toys,1,990.0,352,100.0
SKU-03794,Food & Beverage,1,808.0,312,100.0
SKU-03811,Automotive,1,635.0,174,100.0
SKU-03893,Health & Beauty,1,893.0,211,100.0
SKU-03937,Apparel,1,524.0,208,100.0
SKU-03961,Sports,1,924.0,188,100.0
SKU-03991,Health & Beauty,1,493.0,61,100.0
SKU-04009,Health & Beauty,1,414.0,169,100.0
SKU-04018,Electronics,3,354.0,186,100.0
SKU-04043,Toys,1,555.0,392,100.0
SKU-04130,Food & Beverage,1,808.0,330,100.0
SKU-04162,Apparel,1,789.0,327,100.0
SKU-04230,Health & Beauty,1,772.0,440,100.0
SKU-04267,Electronics,2,482.0,392,100.0
SKU-04308,Apparel,1,195.0,174,100.0
SKU-04315,Electronics,2,747.5,330,100.0
SKU-04329,Food & Beverage,1,486.0,278,100.0
SKU-04368,Sports,1,448.0,372,100.0
SKU-04380,Toys,1,733.0,108,100.0
SKU-00242,Toys,1,810.0,261,100.0
SKU-04419,Food & Beverage,1,833.0,233,100.0
SKU-04421,Apparel,1,358.0,219,100.0
SKU-04477,Toys,1,560.0,323,100.0
SKU-04499,Electronics,2,190.0,85,100.0
SKU-07656,Sports,1,661.0,495,100.0
SKU-07673,Food & Beverage,1,790.0,88,100.0
SKU-07725,Electronics,1,896.0,346,100.0
SKU-07768,Apparel,1,727.0,190,100.0
SKU-07832,Electronics,1,398.0,197,100.0
SKU-07834,Food & Beverage,1,434.0,76,100.0
SKU-07852,Electronics,1,301.0,78,100.0
SKU-07889,Toys,2,365.5,216,100.0
SKU-07901,Food & Beverage,1,921.0,353,100.0
SKU-07921,Electronics,1,956.0,227,100.0
SKU-07926,Food & Beverage,1,750.0,420,100.0
SKU-07929,Automotive,1,135.0,86,100.0
SKU-07950,Health & Beauty,1,766.0,268,100.0
SKU-07971,Sports,1,551.0,411,100.0
SKU-07974,Home & Garden,1,562.0,493,100.0
SKU-07988,Home & Garden,1,674.0,451,100.0
SKU-08135,Health & Beauty,1,771.0,212,100.0
SKU-00258,Automotive,1,607.0,252,100.0
SKU-08164,Electronics,1,800.0,365,100.0
SKU-08193,Electronics,1,587.0,352,100.0
SKU-08239,Home & Garden,1,843.0,73,100.0
SKU-08251,Electronics,1,796.0,429,100.0
SKU-08294,Food & Beverage,1,539.0,100,100.0
SKU-08342,Toys,2,358.0,221,100.0
